partida_id,arquivo_demo,mapa_id,data_hora,rank_medio
3275,synth_109955412505203844_2537686781.dem,8,07/06/2018 07:34:00 PM,11.4
3276,synth_502867403617096445_7910518551.dem,15,03/10/2018 04:41:00 AM,13.6
3277,synth_229722635779389451_2860939065.dem,12,08/31/2018 05:53:00 PM,10.0
3278,synth_235514756971218134_8210889262.dem,20,06/01/2018 06:24:00 AM,6.4
3279,synth_723840728027553429_4218999455.dem,11,05/15/2018 11:35:00 AM,17.6
3280,synth_939030460062620680_3152230469.dem,21,12/24/2017 01:24:00 PM,6.2
3281,synth_358715564906091920_5579264344.dem,2,07/16/2018 07:07:00 PM,15.9
3282,synth_248307393365049534_7691458951.dem,18,08/28/2018 04:56:00 AM,13.9
3283,synth_629085121199417811_9795874002.dem,5,12/09/2017 11:34:00 PM,12.8
3284,synth_522577849482095154_7168511470.dem,6,05/28/2018 01:53:00 PM,15.2
3285,synth_139349778681630491_2826550532.dem,14,07/03/2018 08:22:00 PM,14.3
3286,synth_513446562949021533_1955993946.dem,2,11/05/2017 02:35:00 AM,11.3
3287,synth_409405913918226818_9508149336.dem,19,06/24/2018 02:07:00 AM,15.4
3288,synth_850710639322961552_4095303770.dem,9,02/23/2018 03:58:00 PM,11.5
3289,synth_242690317408393680_5077770715.dem,7,10/09/2017 10:31:00 AM,11.5
3290,synth_210467690226478281_4026464827.dem,17,06/02/2018 05:16:00 AM,10.6
3291,synth_705428040755794486_3985919541.dem,14,07/26/2018 08:57:00 PM,8.8
3292,synth_290306196454098926_4405200613.dem,18,01/02/2018 12:21:00 PM,8.7
3293,synth_876693588673461103_1508057748.dem,3,05/23/2018 12:23:00 AM,6.7
3294,synth_396780706487913586_4572245607.dem,8,09/21/2018 10:48:00 PM,5.1
3295,synth_953498617058469232_9841349463.dem,14,01/09/2018 07:53:00 AM,11.8
3296,synth_944032693593433512_3907720854.dem,10,05/02/2018 05:01:00 PM,7.0
3297,synth_666233201111310818_8075274025.dem,1,01/08/2018 03:46:00 AM,16.8
3298,synth_933532835066685347_2882796100.dem,12,11/17/2017 06:16:00 PM,6.5
3299,synth_120017291991212970_1429527194.dem,21,04/21/2018 02:48:00 PM,12.4
3300,synth_123711405939437903_4462099151.dem,1,12/25/2017 05:49:00 PM,15.0
3301,synth_749990419751928672_4322736569.dem,8,04/26/2018 10:16:00 PM,14.6
3302,synth_126880896829465931_7168379504.dem,5,09/11/2018 07:54:00 AM,10.2
3303,synth_432806046837633389_1927816696.dem,21,05/16/2018 02:55:00 AM,5.1
3304,synth_260466116650119375_2306702146.dem,8,11/20/2017 08:25:00 AM,14.3
3305,synth_408832130610990644_1729293544.dem,5,08/17/2018 06:38:00 PM,8.8
3306,synth_421653989329476783_1488493021.dem,21,10/17/2017 07:12:00 PM,13.3
3307,synth_273157923504797361_9630003509.dem,10,08/19/2018 06:53:00 PM,15.2
3308,synth_883417474403865942_7400292243.dem,17,09/28/2018 11:39:00 PM,10.8
3309,synth_992008511706248386_3140092470.dem,15,06/25/2018 11:42:00 AM,6.8
3310,synth_860636730236812107_9957105747.dem,6,05/02/2018 01:26:00 PM,6.4
3311,synth_720705568660156472_1179432457.dem,2,05/15/2018 02:24:00 PM,16.0
3312,synth_747028975302092562_5888863707.dem,2,01/18/2018 12:57:00 AM,15.9
3313,synth_995453837728852194_1410905789.dem,16,02/05/2018 10:10:00 AM,12.4
3314,synth_145744258786572385_7177145615.dem,10,04/18/2018 02:53:00 AM,16.5
3315,synth_627395601654083825_9737770808.dem,20,07/05/2018 07:38:00 PM,6.3
3316,synth_343719745205862022_9578340971.dem,8,05/18/2018 11:52:00 AM,8.6
3317,synth_596699777360441822_7799612352.dem,11,07/31/2018 08:22:00 AM,7.5
3318,synth_201743347413969904_2898194921.dem,12,08/09/2018 07:09:00 PM,16.0
3319,synth_546066365925270294_2046840289.dem,7,09/29/2018 08:29:00 AM,8.9
3320,synth_265097296660673093_7272275589.dem,1,10/17/2017 08:33:00 AM,6.7
3321,synth_551680600170886661_6240864579.dem,16,08/24/2018 03:59:00 AM,12.5
3322,synth_527388937013990724_2272635721.dem,11,06/17/2018 12:08:00 AM,16.7
3323,synth_913745238845690898_4381829319.dem,6,12/13/2017 04:31:00 AM,16.6
3324,synth_257896406138322509_3289973743.dem,18,08/16/2018 10:27:00 PM,9.2
3325,synth_800773417439391679_5834672350.dem,19,02/15/2018 12:00:00 PM,6.1
3326,synth_759571130416727232_3807307618.dem,19,07/02/2018 01:55:00 AM,16.4
3327,synth_745343373407818772_7266187400.dem,20,02/19/2018 10:09:00 AM,12.3
3328,synth_475731608205540039_4773174620.dem,4,02/09/2018 05:48:00 AM,14.6
3329,synth_271126025492889599_9476642359.dem,17,04/30/2018 07:24:00 AM,15.5
3330,synth_475128383820719748_8147094420.dem,14,03/12/2018 07:10:00 AM,9.3
3331,synth_526886444114575559_5071993121.dem,18,03/25/2018 12:43:00 PM,14.9
3332,synth_197587675390638147_4800424376.dem,4,09/25/2018 04:09:00 PM,13.7
3333,synth_379929222678193141_5625273873.dem,21,12/07/2017 09:15:00 PM,7.0
3334,synth_947585317038662451_8700003601.dem,20,06/20/2018 04:39:00 AM,13.3
3335,synth_487025599573434890_1868755525.dem,8,12/21/2017 05:42:00 AM,13.4
3336,synth_898527888087770315_4788707684.dem,10,03/14/2018 07:21:00 PM,12.5
3337,synth_236226838960182474_7077292172.dem,2,04/15/2018 04:49:00 AM,7.6
3338,synth_521469508181731252_3137933737.dem,13,11/23/2017 07:14:00 AM,13.4
3339,synth_330181633513572577_7194763346.dem,10,01/31/2018 01:02:00 AM,16.2
3340,synth_489856888395648031_1300561848.dem,3,06/30/2018 11:19:00 PM,7.1
3341,synth_941597311729329235_6395394029.dem,4,03/29/2018 05:27:00 AM,7.0
3342,synth_359028585899485432_5837222735.dem,21,08/03/2018 04:25:00 AM,7.8
3343,synth_433952994753141458_1008725652.dem,8,01/07/2018 02:28:00 AM,17.8
3344,synth_910680192205416779_5250625272.dem,9,01/20/2018 10:21:00 AM,5.6
3345,synth_792506997272512378_3445465855.dem,3,12/27/2017 10:10:00 AM,11.4
3346,synth_939157408946215082_8193766612.dem,15,08/03/2018 01:22:00 AM,17.0
3347,synth_426270438137751847_4877597763.dem,13,12/29/2017 02:00:00 PM,13.3
3348,synth_350742764249310789_4630175745.dem,18,11/12/2017 06:21:00 PM,10.2
3349,synth_958944595155293616_1980980372.dem,16,05/16/2018 07:18:00 PM,13.5
3350,synth_447872259961555698_9644725830.dem,6,05/17/2018 11:33:00 AM,8.4
3351,synth_541133758235850504_7660313380.dem,18,11/24/2017 12:43:00 AM,5.1
3352,synth_183960625235088028_5623527498.dem,11,12/25/2017 09:07:00 AM,12.6
3353,synth_748974097492160541_8886114893.dem,15,06/19/2018 03:21:00 AM,10.0
3354,synth_366060823781738417_6333241265.dem,14,06/09/2018 10:20:00 PM,13.8
3355,synth_797984812594094095_2529477000.dem,10,12/21/2017 12:53:00 PM,14.9
3356,synth_456927405713785507_4650413454.dem,8,01/11/2018 12:28:00 AM,6.3
3357,synth_289856350536473416_3232476070.dem,11,05/09/2018 06:14:00 AM,6.8
3358,synth_976856319776982740_9616886875.dem,9,03/31/2018 02:18:00 PM,11.4
3359,synth_407935818321434855_1293516061.dem,5,12/11/2017 09:39:00 PM,12.6
3360,synth_859532701478061311_3731224423.dem,20,08/04/2018 06:43:00 AM,16.0
3361,synth_779153979950107839_8037565366.dem,7,12/12/2017 08:48:00 AM,10.9
3362,synth_113258934786082036_5477788758.dem,8,04/20/2018 06:06:00 AM,16.6
3363,synth_207652281129079254_2069420407.dem,1,01/29/2018 06:50:00 AM,16.9
3364,synth_743264142868804208_2699730588.dem,12,01/08/2018 06:34:00 PM,15.0
3365,synth_451068988956756291_6676139716.dem,17,06/25/2018 03:51:00 PM,13.4
3366,synth_423676474980117648_8816662873.dem,9,07/06/2018 12:13:00 AM,8.6
3367,synth_718643098591316129_4811739030.dem,9,02/27/2018 11:56:00 PM,13.7
3368,synth_424490313110026162_3293398863.dem,1,01/18/2018 01:07:00 AM,12.3
3369,synth_584797965193262506_3179315423.dem,13,09/26/2018 09:10:00 AM,9.8
3370,synth_875769958883178488_8174457873.dem,14,04/01/2018 10:37:00 PM,13.8
3371,synth_286882294367804964_1994172587.dem,4,04/25/2018 09:10:00 PM,8.8
3372,synth_104047011327648416_7440046481.dem,8,09/25/2018 02:28:00 AM,9.5
3373,synth_967980810731358148_3917746306.dem,13,03/09/2018 03:53:00 PM,12.9
3374,synth_581544897711623206_3948687684.dem,4,04/21/2018 05:16:00 PM,15.0
3375,synth_315241097513673992_9385811389.dem,2,05/24/2018 09:28:00 AM,6.8
3376,synth_201816320841908798_8020374606.dem,18,02/27/2018 08:29:00 PM,13.5
3377,synth_899246506746365426_7638833889.dem,13,03/20/2018 10:27:00 PM,6.5
3378,synth_197276962855393316_6135202682.dem,20,03/13/2018 02:01:00 AM,12.1
3379,synth_483963592158473429_7013659892.dem,14,08/20/2018 04:22:00 PM,8.4
3380,synth_968308672680556394_8556967563.dem,19,12/23/2017 06:55:00 AM,8.9
3381,synth_417596666397738245_9016661188.dem,3,11/08/2017 06:08:00 AM,7.2
3382,synth_849634560210032541_8195185641.dem,20,05/26/2018 07:23:00 PM,8.8
3383,synth_679899928347670513_1057414982.dem,1,06/17/2018 03:04:00 AM,10.9
3384,synth_339686953815665663_8050851638.dem,13,08/01/2018 03:21:00 AM,5.6
3385,synth_346619311422642162_2191951979.dem,4,02/19/2018 02:14:00 PM,17.0
3386,synth_561209848318972227_1322406985.dem,17,07/10/2018 09:12:00 AM,9.6
3387,synth_695783273498030820_8815370221.dem,12,02/02/2018 02:47:00 AM,8.8
3388,synth_635374623952928722_1488267063.dem,15,09/30/2018 07:45:00 PM,6.3
3389,synth_803372090906299766_2753291464.dem,9,07/05/2018 09:54:00 PM,5.5
3390,synth_667328024790120644_8010247379.dem,21,04/17/2018 05:46:00 PM,5.0
3391,synth_841468958976472054_9552424608.dem,11,10/21/2017 01:43:00 AM,16.8
3392,synth_757639960441382089_9575323467.dem,12,10/03/2017 03:50:00 AM,12.9
3393,synth_283625907165683685_9184891676.dem,8,12/11/2017 05:19:00 PM,12.4
3394,synth_640745197297320911_4108877574.dem,20,06/08/2018 11:46:00 PM,12.4
3395,synth_578934259662892939_8692134080.dem,6,04/10/2018 06:13:00 PM,15.7
3396,synth_730479838424623759_4359096860.dem,10,08/25/2018 05:36:00 PM,5.1
3397,synth_268958347338604172_6371865609.dem,6,03/24/2018 12:12:00 AM,17.7
3398,synth_728117556819691585_2205645599.dem,21,07/28/2018 02:06:00 PM,10.9
3399,synth_904161043051942274_3734192805.dem,6,10/28/2017 12:07:00 PM,12.8
3400,synth_154611189108084248_8653439935.dem,11,02/05/2018 06:30:00 AM,8.3
3401,synth_565341280208064288_6191300896.dem,18,11/29/2017 10:06:00 PM,10.5
3402,synth_778444019215521005_1695653623.dem,11,05/18/2018 03:46:00 AM,17.8
3403,synth_187313813595182354_2437973623.dem,8,02/01/2018 09:00:00 PM,9.8
3404,synth_562254263266237129_3645218129.dem,2,09/28/2018 09:07:00 PM,16.6
3405,synth_564480078980626133_4270037059.dem,8,07/09/2018 06:59:00 PM,9.4
3406,synth_528346069004056729_5620208934.dem,12,08/15/2018 06:48:00 PM,9.8
3407,synth_335944054711580706_8205257461.dem,9,03/07/2018 10:35:00 AM,16.8
3408,synth_457941231291123858_6933722425.dem,9,02/20/2018 03:14:00 PM,8.1
3409,synth_177961474766065265_6796118368.dem,19,05/28/2018 08:54:00 AM,6.6
3410,synth_209078203024928023_8303930456.dem,21,04/13/2018 09:06:00 AM,9.7
3411,synth_530733365337572570_6339614711.dem,7,11/08/2017 01:46:00 PM,9.5
3412,synth_701100675312809931_8666434161.dem,20,06/13/2018 07:44:00 AM,7.3
3413,synth_777477004322551967_8122710894.dem,15,03/16/2018 02:57:00 AM,16.5
3414,synth_253843829184914956_4878638504.dem,11,04/18/2018 10:19:00 PM,14.3
3415,synth_798796329910531195_7202645881.dem,21,10/08/2017 07:57:00 PM,14.7
3416,synth_654913124386184704_3490205958.dem,5,05/17/2018 06:54:00 PM,11.2
3417,synth_407900327228810935_8234320142.dem,5,12/05/2017 11:12:00 PM,12.8
3418,synth_833190798116536443_5639431799.dem,21,10/09/2017 12:09:00 AM,11.7
3419,synth_621475391743522002_7063983301.dem,7,02/13/2018 11:46:00 PM,10.2
3420,synth_877322396724623505_8087981934.dem,3,03/13/2018 04:34:00 AM,7.4
3421,synth_908644008437321443_7480792183.dem,21,07/18/2018 07:46:00 AM,14.0
3422,synth_581271111679842605_2999616464.dem,18,06/08/2018 11:00:00 AM,6.8
3423,synth_827057524414702684_8869834945.dem,19,05/17/2018 02:39:00 AM,17.9
3424,synth_237439259552001067_3063266115.dem,10,12/15/2017 10:36:00 AM,10.9
3425,synth_325205384592698488_2350650563.dem,14,05/06/2018 12:02:00 PM,12.5
3426,synth_248250715096858408_6152304699.dem,2,05/29/2018 01:19:00 AM,10.6
3427,synth_827507324956075750_9170585964.dem,5,11/20/2017 09:36:00 PM,7.6
3428,synth_292212573697630732_8107396138.dem,1,11/04/2017 03:51:00 AM,10.4
3429,synth_122720991449516352_2140496908.dem,15,05/14/2018 10:42:00 PM,12.7
3430,synth_874733434913838177_7218780100.dem,10,08/02/2018 07:40:00 AM,17.6
3431,synth_160759891322461180_1135864668.dem,14,08/20/2018 02:57:00 PM,8.7
3432,synth_791525528947966872_4409644136.dem,10,11/27/2017 07:05:00 AM,7.5
3433,synth_834644884349152171_4205072082.dem,4,09/05/2018 12:31:00 PM,16.9
3434,synth_729722145512597759_9138267480.dem,13,12/29/2017 11:18:00 AM,7.9
3435,synth_149396547588433971_5006524810.dem,11,07/20/2018 07:26:00 PM,8.0
3436,synth_688993745029877124_3633089542.dem,4,04/22/2018 07:24:00 PM,6.7
3437,synth_775369670809980931_3339457412.dem,11,08/28/2018 11:25:00 AM,7.0
3438,synth_513604030042204901_2353645625.dem,17,05/14/2018 10:35:00 AM,10.8
3439,synth_550130428606796370_2709218207.dem,7,09/13/2018 08:16:00 AM,8.2
3440,synth_197464281373524259_9124211103.dem,14,10/05/2017 09:43:00 AM,9.7
3441,synth_939013790100260100_5828760248.dem,2,07/20/2018 02:07:00 PM,17.9
3442,synth_324871692329988373_1376091420.dem,5,12/24/2017 04:41:00 PM,12.8
3443,synth_784915394140705100_5169481288.dem,17,08/15/2018 10:28:00 PM,7.7
3444,synth_594474976163036174_7413016723.dem,6,10/26/2017 03:02:00 AM,15.1
3445,synth_247221354868487170_9858251489.dem,12,11/23/2017 11:05:00 AM,15.4
3446,synth_175811552636243058_2749099246.dem,12,01/11/2018 10:53:00 AM,12.5
3447,synth_585215390230644925_5156898887.dem,18,12/17/2017 12:46:00 PM,6.0
3448,synth_236360859862907308_4306482650.dem,6,12/09/2017 08:54:00 AM,7.0
3449,synth_493091985635418160_7121091348.dem,18,09/18/2018 10:20:00 AM,14.2
3450,synth_843489104410400071_1130919407.dem,14,05/31/2018 12:27:00 AM,9.5
3451,synth_593035219481638314_7032231239.dem,18,06/15/2018 09:22:00 AM,9.9
3452,synth_563031139520241856_3440133653.dem,21,10/23/2017 11:47:00 PM,9.7
3453,synth_871924696582823161_7710231461.dem,15,09/20/2018 04:44:00 PM,7.9
3454,synth_369928708546866848_6386097198.dem,14,07/19/2018 10:37:00 PM,9.9
3455,synth_111740683954933588_2538994511.dem,17,03/10/2018 10:48:00 PM,15.5
3456,synth_273656439232439235_9427378936.dem,8,03/22/2018 02:54:00 PM,10.3
3457,synth_998491459511652349_5141027164.dem,8,06/20/2018 09:43:00 AM,18.0
3458,synth_931852763830042723_9688918179.dem,4,03/13/2018 05:05:00 AM,13.2
3459,synth_910568444950933430_7742568058.dem,20,03/17/2018 03:04:00 AM,8.6
3460,synth_191000088536166007_8322760578.dem,9,02/05/2018 12:48:00 AM,10.1
3461,synth_293168884531597552_5804646311.dem,4,04/21/2018 05:27:00 AM,11.7
3462,synth_984103090796919359_5054459401.dem,7,08/24/2018 09:29:00 AM,11.2
3463,synth_323322967980834496_8256438890.dem,5,07/12/2018 09:02:00 PM,14.6
3464,synth_811957070350290402_8270017592.dem,17,02/23/2018 07:52:00 PM,10.7
3465,synth_679304449530467151_6362018157.dem,12,04/06/2018 12:48:00 PM,8.8
3466,synth_527015222465472768_9327028286.dem,12,05/01/2018 09:14:00 PM,6.2
3467,synth_982206207252376472_7076739224.dem,14,04/12/2018 11:46:00 AM,12.3
3468,synth_365612831430478025_2706654731.dem,4,08/25/2018 04:55:00 PM,7.1
3469,synth_670568445654826753_4895426858.dem,19,05/07/2018 06:39:00 AM,17.5
3470,synth_501870441041120413_8679000587.dem,8,05/11/2018 08:18:00 PM,10.5
3471,synth_499588762599613800_5626795545.dem,16,06/01/2018 04:33:00 AM,7.8
3472,synth_729133319192233144_8183995105.dem,21,12/03/2017 04:45:00 PM,12.3
3473,synth_103929913309245751_5062913825.dem,17,04/06/2018 10:52:00 PM,6.8
3474,synth_585800678432337625_2493999143.dem,7,04/19/2018 04:02:00 AM,7.9
3475,synth_203502902527460499_3717625907.dem,13,12/15/2017 07:49:00 PM,11.1
3476,synth_238744073548686721_9509349353.dem,15,04/11/2018 09:10:00 PM,14.3
3477,synth_431237413810345347_4242321882.dem,19,02/11/2018 08:54:00 AM,5.7
3478,synth_706956762215544758_1975305590.dem,16,03/23/2018 07:12:00 AM,5.0
3479,synth_603072412381245886_8914252848.dem,7,12/23/2017 11:22:00 PM,8.0
3480,synth_828525392351192987_8915834449.dem,7,11/07/2017 06:55:00 AM,12.4
3481,synth_116734255554871741_2089021960.dem,16,01/15/2018 05:36:00 PM,7.6
3482,synth_581163758699102837_3143798904.dem,1,04/29/2018 02:22:00 PM,8.1
3483,synth_822030676557542761_2274609923.dem,6,10/18/2017 07:42:00 AM,10.8
3484,synth_642894886084327125_7701087686.dem,16,09/09/2018 10:21:00 PM,8.1
3485,synth_977055935423021757_3013552330.dem,2,01/08/2018 07:09:00 AM,8.7
3486,synth_429112511686838362_9372054183.dem,16,08/15/2018 11:14:00 PM,9.3
3487,synth_971257887707582195_2838154535.dem,5,12/03/2017 02:48:00 AM,11.7
3488,synth_288903255075544420_6984387809.dem,18,11/22/2017 04:50:00 PM,8.6
3489,synth_473695687601375628_1476490544.dem,12,04/20/2018 08:15:00 AM,17.0
3490,synth_862323625290476449_7293491630.dem,16,02/28/2018 03:16:00 PM,5.1
3491,synth_301823936304818758_9533803216.dem,6,10/03/2017 11:28:00 AM,11.1
3492,synth_563259019438158451_7469563675.dem,7,05/27/2018 12:35:00 PM,14.1
3493,synth_245063791862612024_1810872445.dem,20,10/15/2017 02:01:00 AM,16.0
3494,synth_573529308328276075_5585357819.dem,2,08/11/2018 10:49:00 AM,11.8
3495,synth_929342677406717692_7639353645.dem,3,02/09/2018 06:54:00 AM,6.6
3496,synth_568591667936168747_3765776930.dem,15,04/23/2018 09:28:00 PM,14.5
3497,synth_322598247198116390_9996568887.dem,15,11/20/2017 01:21:00 PM,14.0
3498,synth_284788894842015914_6311294500.dem,16,03/28/2018 05:04:00 AM,17.1
3499,synth_132084465410796407_6789782741.dem,20,07/04/2018 01:50:00 PM,17.7
3500,synth_995437770863498406_4904190207.dem,4,01/16/2018 12:42:00 PM,13.0
3501,synth_848241773648211486_1748440050.dem,6,10/31/2017 07:44:00 PM,7.4
3502,synth_374445556553663572_6986088454.dem,15,08/27/2018 11:28:00 AM,14.0
3503,synth_610048739087794564_6739648556.dem,6,11/21/2017 06:44:00 PM,7.8
3504,synth_943372567453004087_1295298370.dem,19,02/06/2018 01:59:00 PM,13.4
3505,synth_720814084172746619_8184750444.dem,21,07/02/2018 02:35:00 AM,17.4
3506,synth_910424138642876326_2755330413.dem,6,12/27/2017 06:12:00 AM,11.4
3507,synth_591670836016998454_6657634883.dem,14,08/03/2018 02:59:00 AM,16.1
3508,synth_363475977336429235_4774478653.dem,12,04/08/2018 12:44:00 PM,11.3
3509,synth_487411053424466520_4859990607.dem,17,11/08/2017 07:55:00 AM,11.3
3510,synth_546209439353631197_6977057513.dem,20,09/01/2018 01:53:00 AM,15.2
3511,synth_689781956586994677_9672157091.dem,4,11/22/2017 06:58:00 AM,16.4
3512,synth_267136286656876357_8974524359.dem,9,11/07/2017 07:16:00 AM,5.9
3513,synth_140410082579429473_9239132867.dem,7,10/25/2017 02:20:00 AM,15.2
3514,synth_831207068524273223_9714218939.dem,14,04/06/2018 07:11:00 AM,17.0
3515,synth_259371630184034674_7484651190.dem,11,04/24/2018 09:21:00 PM,13.9
3516,synth_565811655286690314_9098857054.dem,7,01/05/2018 08:49:00 AM,6.1
3517,synth_731964168085732079_6751871991.dem,2,12/23/2017 11:05:00 PM,12.9
3518,synth_763597951270456469_1246621559.dem,6,12/30/2017 08:06:00 PM,14.3
3519,synth_258568162255266226_4997839509.dem,10,03/15/2018 07:05:00 PM,14.7
3520,synth_682377417798773242_4796899806.dem,8,01/09/2018 01:57:00 PM,7.6
3521,synth_997071990904879934_7090865988.dem,12,04/25/2018 01:26:00 AM,16.7
3522,synth_284275339915332397_7928099773.dem,17,12/10/2017 04:07:00 AM,11.4
3523,synth_991650234138009172_1679603925.dem,3,02/27/2018 10:18:00 PM,14.2
3524,synth_730165241882751059_6314369018.dem,7,06/13/2018 09:40:00 PM,13.6
3525,synth_808282341125563429_5624007333.dem,21,05/01/2018 05:32:00 AM,13.7
3526,synth_698789812311875882_6920120420.dem,1,11/28/2017 12:03:00 PM,7.7
3527,synth_363974434910141601_9513077660.dem,18,05/25/2018 08:27:00 PM,5.4
3528,synth_953704414715936712_7399002998.dem,21,09/07/2018 05:29:00 PM,7.8
3529,synth_571558161625834709_5810143057.dem,13,07/23/2018 12:14:00 PM,9.3
3530,synth_904278654678471327_9413744757.dem,4,01/07/2018 07:48:00 AM,10.2
3531,synth_848953265086462101_4033871224.dem,17,08/05/2018 11:30:00 AM,15.5
3532,synth_418601113253807439_7149833682.dem,20,06/30/2018 09:36:00 PM,17.1
3533,synth_220052654442230118_5651358960.dem,18,05/04/2018 05:49:00 PM,11.2
3534,synth_243123222864221659_3623810646.dem,3,04/13/2018 03:09:00 AM,10.2
3535,synth_803031227619406955_9455249224.dem,5,06/28/2018 03:31:00 PM,17.8
3536,synth_978239973463926912_8128284585.dem,2,03/07/2018 09:41:00 AM,5.1
3537,synth_380569463480975237_3397626020.dem,12,07/02/2018 06:28:00 AM,9.4
3538,synth_683148994992461309_6243759344.dem,12,03/21/2018 08:37:00 PM,11.6
3539,synth_320158234960588781_1885481903.dem,17,08/02/2018 09:27:00 PM,5.6
3540,synth_481787507835318335_6044132731.dem,3,04/19/2018 12:01:00 AM,5.4
3541,synth_666178274890767376_7774121951.dem,6,11/21/2017 12:17:00 PM,11.6
3542,synth_314864350007779323_7591522365.dem,18,05/07/2018 08:39:00 PM,10.5
3543,synth_979827578333715610_1410478648.dem,20,01/18/2018 04:49:00 PM,15.4
3544,synth_148490788995460041_6212091606.dem,12,07/08/2018 03:32:00 PM,12.0
3545,synth_676516980396227755_8309844974.dem,9,06/04/2018 04:07:00 PM,17.4
3546,synth_472584167800053735_6458597763.dem,3,11/03/2017 09:03:00 PM,17.6
3547,synth_972427405308405296_6982082653.dem,16,09/16/2018 03:33:00 PM,7.7
3548,synth_399039549710049877_3381104963.dem,21,10/26/2017 10:19:00 AM,14.4
3549,synth_618952372363844290_8264586759.dem,3,03/23/2018 05:55:00 AM,16.7
